ID,Tweet,Label1,Label2,Label3
1.3545E+18,"The president and the whole cabinet should be vaccinated first ,they should lead by example, if they die first, then the country will be safe ,if they don't die then we'll follow the lead. #VaccineforSouthAfrica #COVID19SA",side-effect,political,
1.25325E+18,"@DiamondandSilk @rpace71 It would appear, Bill & Melinda Gates are expecting a positive ROI on their vaccine... These ghouls do not care. Their economy is juuuust fine. But you know what? WE have our freedom, even in lockdown. These people are prisoners of their own greed. https://t.co/GetudSKNqz",pharma,,
1.35166E+18,THERE IS #RISK #Norway warns of vaccine risks for sick people over 80 @salhaj @DrTedros The Norwegian Medicines Agency issued this warning after 23 deaths were reported “associated” with Pfizer's coronavirus vaccine. https://t.co/o8zPM7m34J via @portalmvd,side-effect,,
1.33334E+18,"@L4AH4N @10DowningStreet @BorisJohnson Enjoy Christmas. If you truly are too lazy to research an mrna vaccine and think you can survive it, go ahead. You can only die once and the vaccine should seal your fate.",side-effect,,
1.32614E+18,If pfizer knows they are 3 weeks from knowing if the vaccine is safe after a 2 month wait for side effects does that not mean they knew well before election? @RealJamesWoods @DonaldJTrumpJr,political,,
1.34116E+18,"@JaggerMickOZ @jenninemorgan Everyone start leaving sticky notes, post index cards on community bulletin boards & stick flyers everywhere more people will see the truth🙏 even a sticky note on a bathroom stall door “don’t get the vaccine it will alter your DNA that’s its purpose” do not fear covid! Start now",side-effect,conspiracy,
1.33084E+18,"The Oxford Vaccine is a bit of a bust. Not surprising given its results throughout all trials - even as far back as its failure to give protection in monkeys. The UK government will try to spin it: they have invested heavily and obviously believe it is best because its ""British"".",ineffective,,
1.28374E+18,Moderna's vaccine has autoimmune response risks that I find unacceptable. I don't trust a biotech firm with a history of searching for a disease to treat with making genetic changes to the human body. https://t.co/VPMRqIhR1B,side-effect,pharma,
1.31806E+18,"Anyone knows what was the adverse event in this adenovirus-vectored vaccine ? Was it myelitis again? The more we delay in knowing, more trials start - like the Russian vaccine in India (again adenovirus) https://t.co/B9U1qJLJxe",side-effect,,
1.35403E+18,@ABCNewsLive @ABC @LinseyDavis How about Fauci take his own vaccine in front of American People! Let Americans see it with drawn from a actual vaccine vial!!!! Bet that will never happen!!!,none,,
1.35127E+18,"Are Johnson, Hancock, @CMO_England snatching defeat from the jaws of victory with vaccines, but why, haven't they got as many doses as they claimed? The media are packed with arts graduates who are incapable of individual logical thought and accept government agenda.",political,,
1.29319E+18,I woudnt take a Russian vaccine even if I am dying of #COVID19 $ino $Mrna $nvax $regn,country,,
1.33967E+18,"@imjustinrandall Pfizer has been sued and lost multiple times for hiding ""safety concerns"", moron.",pharma,,
1.25409E+18,@nytimes If WHO is saying antibodies are meaningless then the vaccine is meaningless,none,,
1.39614E+18,"9 days after Pfizer vaccine, 16 year old Wisconsin female has cardiac arrest and dies https://t.co/Xhuc8Mp2XJ https://t.co/JY2rzSFIp0",side-effect,,
1.30288E+18,"@Holbornlolz I'm thinking it may have mutated to be less deadly, or people were dying from the flu before we could test and got counted as Covid-19 deaths.  Keep in mind, 2017-2018 in the UK we saw 50 000 excess flu deaths from a dodgy vaccine.  It's entirely possible.",side-effect,,
1.33671E+18,"Lets be clear... Pfizer *knew* 6 people in every 1000 (120+ people) suffered anaphylactic reaction to vaccine - & ""numbers are uncertain"". Its why they insist on 15mins medical supervision after it. 6/1000 = *2,400* (or more) of our most vulnerable at risk from this 1st delivery.",side-effect,,
1.32737E+18,That mo-fo is trying to race HIS vaccine through before Pfizer gets theirs out!! Don’t volunteer folks. Probably inject you with floor sweepings.,rushed,,
1.28831E+18,"if covid can successfully be treated with hydroxychloroquine, there would be no need for a vaccine....",unnecessary,,
1.37515E+18,"@BrickyBecky Vaccine passport, obtained after having had ""the"" vaccine The vaccine that doesn't prevent the vaccinated from contracting C19 The vaccine that doesn't prevent someone that has C19 from spreading C19 Given the above, what danger does a non vaccinated person pose in a pub??",ineffective,,
1.33343E+18,@NeilClark66 Mad fascist dictator Johnson now wants to force you to take an experimental vaccine with no long-term safety profile. All this for a virus with 0.3% IFR. Still think this is about a virus? 1922 committee must step in NOW and REMOVE this communist lunatic!,mandatory,rushed,unnecessary
1.32229E+18,"@WSJ WTF. ""... J&J paused trials of its vaccine earlier this month after a subject became ill"". Claimed it was unrelated. More results not excuses! "".. couldn't release more information because of patient confidentiality"" BS I don't want patient names, just more proof its unrelated.",side-effect,,
1.42256E+18,"#JonsonVaccine Johnson & Johnson is in the eye of storm in the US over rare autoimmune disorder. About 100 preliminary reports of Guillain-Barré syndrome (GBS) detected in US after vaccination with J&J shot, mostly men, many of whom were 50 or older."" https://t.co/TItSKn35aI",side-effect,,
1.36542E+18,"@ClivetheFirst @johnaita00 @RealCarlVernon Is #COVID19 comes from 🦇?/ Is that a scientific fact?:) Ebola kills, efficiently hence it couldn't spread globally. It just kills too fast. I am happy that you are happy with your #vaccine  Good enjoy.",none,,
1.33715E+18,@rodcampsbay On the vaccine ... This is the list of exclusions for the Pfizer safety trials ... Bear in mind that it's supposed to primarily protect the vulnerable. No wonder Switzerland is withholding approvals. https://t.co/i2B6FTkXZQ,pharma,,
1.37537E+18, https://t.co/I5psPJtBTH Pfizer has begun testing its COVID vaccine in children as young as six months! 🕵️😱 🕵️ F*** me! Child abuse x infinity! 🤬 AND The parents? 😮,rushed,,
1.331E+18,"@cacoethes_carpe @Manohmanmuso @davidkurten @heritagepartyuk The Recumbinent mRNA Combination Vaccines. Stored at -70 degrees, because they are a live virus. The Pfizer CEO sold 60% of stock, because we believe that he knows 1) they are not viable for mass vaccination 2) a high rate of ADR Adverse Drug Reactions in line with the MHRA",side-effect,pharma,
1.34101E+18,"Media Blackout: #Moderna’s FDA Report Lists 13 Deaths in Vaccine Trials - 6 in Vaccine Group, 7 in Placebo Brand New Report: #ActivistPost https://t.co/PXhXHtYa54",side-effect,,
1.45118E+18,"""Sofia Benharira received her first dose of the Pfizer vaccine on September 14 and died on September 21, having suffered a heart attack at her high school the day before."" https://t.co/C72B9WbdwG",side-effect,,
1.37604E+18,"CDC admits 98 million in USA were given polio vaccine that causes cancer, still believe the big pharma psychos give a damn about your health?   https://t.co/988E6G19rf",pharma,,
1.36403E+18,@iamErica_Mena what’s happening? Does it have to do with that mRNA protein- idk 🤷🏻‍♀️ but it’s doing something that’s causing a chemical reaction that kills. So I’m arguing with a veterinarian about the vaccine.,side-effect,ingredients,
1.36186E+18,@ee_karms @sbattrawden Don’t get upset people are just frightened. These new variants are casting doubt on the efficacy of vaccines. Many countries are saying our Oxford vaccine isn’t good enough and people are listening. Find out if these people can be referred back to their Gp if they want to risk it,ineffective,,
1.38934E+18,Denmark Decides Not to Use Johnson & Johnson’s Vaccine Over Rare Blood Clots. https://t.co/0Lih0j9WEl #bioethics,side-effect,,
1.2729E+18,@pfizer When you prioritize science over profits I’ll listen. Until them science says you are willing to sign up for profits over lives,pharma,,
1.34074E+18,@timelord49 @dbongino And a vaccine with a genetic tracker so gov knows your every move...Moderna. Bill Gates part of the takeover of freedom with that crap Great Reset.,conspiracy,pharma,
1.30373E+18,"So #AstraZeneca has paused the #Oxfordvaccine because of illness (not #COVID19, apparently, but maybe a side effect). Is this a good time to remind folks that 70% of promising vaccines fail in Phase 3 trials? Which is where we are now (back me up on this one, you medical types).",side-effect,rushed,
1.41234E+18,"Boy, 16, had cardiac arrest after exercise following 1st Pfizer vaccine dose - Yahoo Philippines News https://t.co/TI0X0PCAje",side-effect,,
1.3877E+18,The Russian Sputnik V vaccine contains a self-replicating virus: the risk of vaccinated people https://t.co/GXDg4Oe9iD #SCIENCE,ingredients,,
1.37533E+18,@BBCBreakfast this so called vaccine is still a trial vaccine till 2023 so whats that tell you Lab Rats,rushed,,
1.34329E+18,@timburchett You have massive support Tim! I am simply choosing not to take the vaccine. It is our right as Americans to choose. I survived covid. I know what I am dealing with now.,none,,
1.3664E+18,Johnson and Johnson be having baby products recalled and they think people will willingly take their covid vaccine?,pharma,,
1.29839E+18,@MQaveli @QAnonRye Yes cuz once they approve hydroxychloroquine gates vaccine won’t be needed lol and they don’t want that to happen !!!! This needs to approved ASAP,unnecessary,,
1.34423E+18,"@MattHancock @UniofOxford @AstraZeneca @MHRAgovuk How is this going to affect the people who don’t want or trust the “vaccine” . Why are you hellbent on putting this untried, untested, unproven “vaccine” into people for a virus that killed 377 people in the last year. Something very wrong.",side-effect,rushed,
1.29461E+18,"I certainly support the research and development of a vaccine, but the truth is, there is no other vaccine for any other coronavirus, including the most prevalent, the common cold. We need to beat COVID the old fashioned way: herd immunity. In fact, that's how it will die off.",unnecessary,ineffective,
1.32104E+18,"@EwellGregoor @RichieAllenShow No ""vaccine"" has never been shown to be able to ""immunize"", simply therefore there is no such thing as an ""immune system"". All Rockefeller's toxic petrochemical-based drugs are fictitious. It's all a scam.",ineffective,,
1.26237E+18,Here's the thing: give me the still wildly unproven Moderna vaccine. i don't give a shit,rushed,,
1.32592E+18,@malinablue @Mike_Pence @realDonaldTrump @pfizer Do you think Pfizer would spend millions of dollors creating a vaccine this quick if there wasnt a 1.95 billion dollar payday for 100 million vaccination from the government?,pharma,,
